close,volume,high,low,date
1.0019217908256175,1000,1.002923712616443,1.0009198690347918,2024-01-01 00:26:00
1.0019299285526408,1000,1.0029318584811935,1.0009279986240882,2024-01-01 00:27:00
1.006930561593038,1000,1.007937492154631,1.005923631031445,2024-01-01 00:28:00
1.00782636240126,1000,1.0088341887636612,1.0068185360388588,2024-01-01 00:29:00
1.0071348559981688,1000,1.008141990854167,1.0061277211421706,2024-01-01 00:30:00
1.008176286738333,1000,1.0091844630250713,1.0071681104515946,2024-01-01 00:31:00
1.005797030007687,1000,1.0068028270376945,1.0047912329776794,2024-01-01 00:32:00
1.0045952312064608,1000,1.005599826437667,1.0035906359752542,2024-01-01 00:33:00
1.0006632769683421,1000,1.0016639402453102,0.9996626136913738,2024-01-01 00:34:00
1.0030207433803586,1000,1.0040237641237388,1.0020177226369782,2024-01-01 00:35:00
1.0013941617544113,1000,1.0023955559161657,1.000392767592657,2024-01-01 00:36:00
1.0020381430520011,1000,1.0030401811950531,1.0010361049089491,2024-01-01 00:37:00
1.0036228499587003,1000,1.004626472808659,1.0026192271087415,2024-01-01 00:38:00
1.0040849155231102,1000,1.0050890004386333,1.0030808306075871,2024-01-01 00:39:00
1.004986790475921,1000,1.0059917772663969,1.003981803685445,2024-01-01 00:40:00
1.0055527358698988,1000,1.0065582886057687,1.004547183134029,2024-01-01 00:41:00
1.0034376635264048,1000,1.0044411011899312,1.0024342258628784,2024-01-01 00:42:00
1.0041010988646977,1000,1.0051051999635623,1.003096997765833,2024-01-01 00:43:00
1.0052259743661227,1000,1.0062312003404887,1.0042207483917567,2024-01-01 00:44:00
1.0054249069634769,1000,1.0064303318704402,1.0044194820565133,2024-01-01 00:45:00
1.0022574085757998,1000,1.0032596659843755,1.001255151167224,2024-01-01 00:46:00
1.0056554576119434,1000,1.0066611130695553,1.0046498021543315,2024-01-01 00:47:00
1.0054319775608416,1000,1.0064374095384023,1.0044265455832808,2024-01-01 00:48:00
1.0048744749598122,1000,1.005879349434772,1.0038696004848524,2024-01-01 00:49:00
1.0049573882172824,1000,1.0059623456054996,1.003952430829065,2024-01-01 00:50:00
1.0058879611135054,1000,1.0068938490746189,1.004882073152392,2024-01-01 00:51:00
1.0041107723794847,1000,1.005114883151864,1.0031066616071052,2024-01-01 00:52:00
1.0004043170390584,1000,1.0014047213560973,0.9994039127220193,2024-01-01 00:53:00
1.0001772592040792,1000,1.001177436463283,0.9991770819448751,2024-01-01 00:54:00
1.0029293229231198,1000,1.0039322522460428,1.0019263936001965,2024-01-01 00:55:00
1.005944129782747,1000,1.0069500739125297,1.0049381856529642,2024-01-01 00:56:00
1.0081785045713543,1000,1.0091866830759255,1.007170326066783,2024-01-01 00:57:00
1.010579112476041,1000,1.011589691588517,1.009568533363565,2024-01-01 00:58:00
1.0122918673856152,1000,1.0133041592530008,1.0112795755182296,2024-01-01 00:59:00
1.0109694065397117,1000,1.0119803759462513,1.009958437133172,2024-01-01 01:00:00
1.0118832734757603,1000,1.012895156749236,1.0108713902022846,2024-01-01 01:01:00
1.013621868086292,1000,1.0146354899543784,1.0126082462182058,2024-01-01 01:02:00
1.014835690974779,1000,1.0158505266657538,1.0138208552838044,2024-01-01 01:03:00
1.0159510938150675,1000,1.0169670449088826,1.0149351427212525,2024-01-01 01:04:00
1.0158580123994854,1000,1.0168738704118847,1.0148421543870858,2024-01-01 01:05:00
1.0166700443864538,1000,1.0176867144308401,1.0156533743420673,2024-01-01 01:06:00
1.0190847442189688,1000,1.0201038289631876,1.0180656594747497,2024-01-01 01:07:00
1.019549167528027,1000,1.020568716695555,1.018529618360499,2024-01-01 01:08:00
1.0216748117541785,1000,1.0226964865659325,1.0206531369424243,2024-01-01 01:09:00
1.0255269911015565,1000,1.026552518092658,1.024501464110455,2024-01-01 01:10:00
1.0231082079656382,1000,1.0241313161736036,1.0220850997576725,2024-01-01 01:11:00
1.017648436537415,1000,1.0186660849739524,1.0166307881008776,2024-01-01 01:12:00
1.0189700841645828,1000,1.0199890542487473,1.0179511140804183,2024-01-01 01:13:00
1.0209078369959839,1000,1.0219287448329797,1.0198869291589878,2024-01-01 01:14:00
1.0241596210533739,1000,1.025183780674427,1.0231354614323205,2024-01-01 01:15:00
1.0237655296651507,1000,1.0247892951948157,1.0227417641354855,2024-01-01 01:16:00
1.022464871437845,1000,1.0234873363092827,1.0214424065664072,2024-01-01 01:17:00
1.0213932435224535,1000,1.0224146367659759,1.0203718502789312,2024-01-01 01:18:00
1.0170986207773909,1000,1.0181157193981683,1.0160815221566135,2024-01-01 01:19:00
1.0202233114924648,1000,1.0212435348039572,1.0192030881809724,2024-01-01 01:20:00
1.0198792951622675,1000,1.0208991744574296,1.0188594158671052,2024-01-01 01:21:00
1.0196001278363835,1000,1.0206197279642197,1.0185805277085471,2024-01-01 01:22:00
1.0189356148788447,1000,1.0199545504937233,1.0179166792639658,2024-01-01 01:23:00
1.021569173843099,1000,1.0225907430169419,1.0205476046692559,2024-01-01 01:24:00
1.0210537167833305,1000,1.0220747705001136,1.020032663066547,2024-01-01 01:25:00
1.0190567635714973,1000,1.0200758203350686,1.0180377068079258,2024-01-01 01:26:00
1.0194764610835232,1000,1.0204959375446065,1.0184569846224396,2024-01-01 01:27:00
1.0168397303794297,1000,1.017856570109809,1.0158228906490503,2024-01-01 01:28:00
1.0154759538401494,1000,1.0164914297939895,1.0144604778863093,2024-01-01 01:29:00
1.0168860256211263,1000,1.0179029116467473,1.015869139595505,2024-01-01 01:30:00
1.018103538062263,1000,1.019121641600325,1.0170854345242006,2024-01-01 01:31:00
1.0167365629301013,1000,1.0177532994930312,1.0157198263671712,2024-01-01 01:32:00
1.011183114100939,1000,1.01219429721504,1.0101719309868382,2024-01-01 01:33:00
1.0145569960846506,1000,1.015571553080735,1.013542439088566,2024-01-01 01:34:00
1.0167584490290926,1000,1.0177752074781217,1.0157416905800636,2024-01-01 01:35:00
1.0184544715207189,1000,1.0194729259922395,1.017436017049198,2024-01-01 01:36:00
1.0154873812067098,1000,1.0165028685879163,1.014471893825503,2024-01-01 01:37:00
1.0165580299078514,1000,1.0175745879377591,1.0155414718779436,2024-01-01 01:38:00
1.0119379699971156,1000,1.0129499079671127,1.0109260320271185,2024-01-01 01:39:00
1.0073520391730815,1000,1.0083593912122544,1.0063446871339083,2024-01-01 01:40:00
1.0085701235493976,1000,1.009578693672947,1.0075615534258482,2024-01-01 01:41:00
1.0078751255925191,1000,1.0088830007181115,1.0068672504669267,2024-01-01 01:42:00
1.0071693638399954,1000,1.0081765332038353,1.0061621944761554,2024-01-01 01:43:00
1.0028082263481224,1000,1.0038110345744704,1.0018054181217744,2024-01-01 01:44:00
1.0022549025886887,1000,1.0032571574912772,1.0012526476861,2024-01-01 01:45:00
1.0029051755900533,1000,1.0039080807656433,1.0019022704144633,2024-01-01 01:46:00
1.0029569251699086,1000,1.0039598820950784,1.0019539682447387,2024-01-01 01:47:00
1.0053732574298213,1000,1.006378630687251,1.0043678841723915,2024-01-01 01:48:00
1.0063162501178056,1000,1.0073225663679233,1.0053099338676879,2024-01-01 01:49:00
1.0044314496604483,1000,1.0054358811101087,1.0034270182107878,2024-01-01 01:50:00
1.0059643980877582,1000,1.006970362485846,1.0049584336896704,2024-01-01 01:51:00
1.0009341354503112,1000,1.0019350695857614,0.9999332013148609,2024-01-01 01:52:00
0.9967061983881912,1000,0.9977029045865793,0.995709492189803,2024-01-01 01:53:00
0.998110155447238,1000,0.9991082656026852,0.9971120452917908,2024-01-01 01:54:00
0.9971896490813704,1000,0.9981868387304517,0.9961924594322891,2024-01-01 01:55:00
0.998191889372403,1000,0.9991900812617753,0.9971936974830306,2024-01-01 01:56:00
0.9981812497434124,1000,0.9991794309931556,0.997183068493669,2024-01-01 01:57:00
1.000037402523379,1000,1.001037439925902,0.9990373651208555,2024-01-01 01:58:00
0.9989193246314227,1000,0.9999182439560541,0.9979204053067913,2024-01-01 01:59:00
0.9987091559064613,1000,0.9997078650623676,0.9977104467505548,2024-01-01 02:00:00
0.9991586331998225,1000,1.0001577918330222,0.9981594745666227,2024-01-01 02:01:00
0.998807298836207,1000,0.9998061061350431,0.9978084915373708,2024-01-01 02:02:00
0.999412348045592,1000,1.0004117603936376,0.9984129356975464,2024-01-01 02:03:00
0.9994094204906226,1000,1.0004088299111131,0.998410011070132,2024-01-01 02:04:00
0.9988922528522594,1000,0.9998911451051115,0.9978933605994071,2024-01-01 02:05:00
0.9974281524636778,1000,0.9984255806161414,0.996430724311214,2024-01-01 02:06:00
0.9955284086501149,1000,0.996523937058765,0.9945328802414648,2024-01-01 02:07:00
0.9966084319618109,1000,0.9976050403937726,0.9956118235298491,2024-01-01 02:08:00
0.9966929652521166,1000,0.9976896582173685,0.9956962722868645,2024-01-01 02:09:00
0.9952407236761995,1000,0.9962359643998756,0.9942454829525234,2024-01-01 02:10:00
0.9947360985872487,1000,0.9957308346858358,0.9937413624886614,2024-01-01 02:11:00
0.9989841253172218,1000,0.9999831094425389,0.9979851411919046,2024-01-01 02:12:00
1.0028249389488308,1000,1.0038277638877795,1.001822114009882,2024-01-01 02:13:00
1.0031364185060723,1000,1.0041395549245782,1.0021332820875661,2024-01-01 02:14:00
1.0039248433611496,1000,1.0049287682045107,1.0029209185177885,2024-01-01 02:15:00
1.0001889771673294,1000,1.0011891661444965,0.999188788190162,2024-01-01 02:16:00
0.9991476906472228,1000,1.0001468383378698,0.9981485429565755,2024-01-01 02:17:00
0.9975147829763321,1000,0.9985122977593084,0.9965172681933557,2024-01-01 02:18:00
0.9993431937934638,1000,1.0003425369872572,0.9983438505996703,2024-01-01 02:19:00
0.9958037820913072,1000,0.9967995858733983,0.9948079783092159,2024-01-01 02:20:00
0.9941569885417137,1000,0.9951511455302553,0.9931628315531721,2024-01-01 02:21:00
0.9958762573933728,1000,0.9968721336507661,0.9948803811359794,2024-01-01 02:22:00
0.999113095334153,1000,1.0001122084294871,0.9981139822388189,2024-01-01 02:23:00
0.9986717464516136,1000,0.9996704181980651,0.997673074705162,2024-01-01 02:24:00
1.0007469552275494,1000,1.0017477021827768,0.9997462082723219,2024-01-01 02:25:00
1.0019233751630636,1000,1.0029252985382267,1.0009214517879006,2024-01-01 02:26:00
1.0036720654113345,1000,1.0046757374767457,1.002668393345923,2024-01-01 02:27:00
1.006573020617414,1000,1.0075795936380312,1.0055664475967965,2024-01-01 02:28:00
1.0103914273120889,1000,1.011401818739401,1.0093810358847768,2024-01-01 02:29:00
1.009837099708382,1000,1.0108469368080903,1.0088272626086736,2024-01-01 02:30:00
1.0101431376580876,1000,1.0111532807957455,1.0091329945204295,2024-01-01 02:31:00
1.010378627737568,1000,1.0113890063653055,1.0093682491098304,2024-01-01 02:32:00
1.0103345220528188,1000,1.0113448565748715,1.009324187530766,2024-01-01 02:33:00
1.010152902367347,1000,1.0111630552697142,1.0091427494649796,2024-01-01 02:34:00
1.011448680674042,1000,1.0124601293547157,1.0104372319933679,2024-01-01 02:35:00
1.0107784392803436,1000,1.011789217719624,1.0097676608410633,2024-01-01 02:36:00
1.009162912146738,1000,1.0101720750588847,1.0081537492345913,2024-01-01 02:37:00
1.0112186402280539,1000,1.0122298588682819,1.0102074215878258,2024-01-01 02:38:00
1.011988561264811,1000,1.0130005498260757,1.0109765727035462,2024-01-01 02:39:00
1.0083204747255068,1000,1.009328795200232,1.0073121542507812,2024-01-01 02:40:00
1.0105487520635081,1000,1.0115593008155714,1.0095382033114446,2024-01-01 02:41:00
1.0120408983192475,1000,1.0130529392175667,1.0110288574209283,2024-01-01 02:42:00
1.0125989281722163,1000,1.0136115271003885,1.0115863292440441,2024-01-01 02:43:00
1.0108563142838691,1000,1.0118671705981528,1.0098454579695852,2024-01-01 02:44:00
1.0129817823874767,1000,1.0139947641698641,1.0119688006050893,2024-01-01 02:45:00
1.013007760690271,1000,1.0140207684509612,1.0119947529295807,2024-01-01 02:46:00
1.0117694173287632,1000,1.0127811867460919,1.0107576479114344,2024-01-01 02:47:00
1.0148577005789574,1000,1.0158725582795363,1.0138428428783786,2024-01-01 02:48:00
1.017040247606421,1000,1.0180572878540275,1.0160232073588147,2024-01-01 02:49:00
1.0188609974918088,1000,1.0198798584893005,1.017842136494317,2024-01-01 02:50:00
1.0177334839558698,1000,1.0187512174398257,1.016715750471914,2024-01-01 02:51:00
1.014246563335969,1000,1.0152608098993048,1.013232316772633,2024-01-01 02:52:00
1.0170876625691114,1000,1.0181047502316805,1.0160705749065424,2024-01-01 02:53:00
1.0178012074067038,1000,1.0188190086141105,1.016783406199297,2024-01-01 02:54:00
1.0186803433893354,1000,1.0196990237327246,1.017661663045946,2024-01-01 02:55:00
1.0169999167158115,1000,1.0180169166325272,1.0159829167990957,2024-01-01 02:56:00
1.0161950093617682,1000,1.0172112043711299,1.0151788143524065,2024-01-01 02:57:00
1.016161864516301,1000,1.0171780263808172,1.0151457026517847,2024-01-01 02:58:00
1.016688948474695,1000,1.0177056374231697,1.0156722595262204,2024-01-01 02:59:00
1.0175657907311522,1000,1.0185833565218831,1.016548224940421,2024-01-01 03:00:00
1.0188796758264063,1000,1.0198985555022326,1.01786079615058,2024-01-01 03:01:00
1.0195627866343486,1000,1.020582349420983,1.0185432238477143,2024-01-01 03:02:00
1.0218553614777603,1000,1.022877216839238,1.0208335061162825,2024-01-01 03:03:00
1.0269149221841969,1000,1.0279418371063809,1.0258880072620127,2024-01-01 03:04:00
1.0250976440440032,1000,1.026122741688047,1.0240725463999591,2024-01-01 03:05:00
1.0276864043952076,1000,1.0287140907996026,1.0266587179908124,2024-01-01 03:06:00
1.0276063315478527,1000,1.0286339378794005,1.026578725216305,2024-01-01 03:07:00
1.0300856848032602,1000,1.0311157704880634,1.029055599118457,2024-01-01 03:08:00
1.0278794792148016,1000,1.0289073586940163,1.0268515997355867,2024-01-01 03:09:00
1.027095448376711,1000,1.0281225438250876,1.0260683529283343,2024-01-01 03:10:00
1.0268633341896019,1000,1.0278901975237913,1.0258364708554122,2024-01-01 03:11:00
1.025994293177734,1000,1.0270202874709116,1.024968298884556,2024-01-01 03:12:00
1.026677733005798,1000,1.0277044107388036,1.025651055272792,2024-01-01 03:13:00
1.0273221529976555,1000,1.028349475150653,1.0262948308446578,2024-01-01 03:14:00
1.0236346035506683,1000,1.0246582381542189,1.0226109689471177,2024-01-01 03:15:00
1.024527931739097,1000,1.0255524596708359,1.0235034038073578,2024-01-01 03:16:00
1.026634992574392,1000,1.0276616275669663,1.0256083575818176,2024-01-01 03:17:00
1.0246665127188708,1000,1.0256911792315895,1.0236418462061518,2024-01-01 03:18:00
1.0290620142981182,1000,1.0300910763124163,1.02803295228382,2024-01-01 03:19:00
1.0308365715078502,1000,1.031867408079358,1.0298057349363423,2024-01-01 03:20:00
1.0278827776574855,1000,1.0289106604351428,1.026854894879828,2024-01-01 03:21:00
1.0283066574701671,1000,1.0293349641276373,1.027278350812697,2024-01-01 03:22:00
1.026416590154349,1000,1.0274430067445033,1.0253901735641946,2024-01-01 03:23:00
1.0262928921977204,1000,1.027319185089918,1.0252665993055226,2024-01-01 03:24:00
1.0255017560877653,1000,1.026527257843853,1.0244762543316774,2024-01-01 03:25:00
1.0247130397502897,1000,1.02573775279004,1.0236883267105394,2024-01-01 03:26:00
1.0270009182343758,1000,1.02802791915261,1.0259739173161415,2024-01-01 03:27:00
1.0277520669458158,1000,1.0287798190127615,1.02672431487887,2024-01-01 03:28:00
1.0288719731101315,1000,1.0299008450832414,1.0278431011370213,2024-01-01 03:29:00
1.0318480020948246,1000,1.0328798500969194,1.0308161540927299,2024-01-01 03:30:00
1.0293951530054124,1000,1.0304245481584178,1.028365757852407,2024-01-01 03:31:00
1.0330408397902908,1000,1.034073880630081,1.0320077989505005,2024-01-01 03:32:00
1.0321392651971084,1000,1.0331714044623055,1.0311071259319113,2024-01-01 03:33:00
1.0310426512852118,1000,1.032073693936497,1.0300116086339266,2024-01-01 03:34:00
1.032166466361833,1000,1.0331986328281948,1.0311342998954713,2024-01-01 03:35:00
1.0361791490562757,1000,1.0372153282053318,1.0351429699072194,2024-01-01 03:36:00
1.0371749283700302,1000,1.0382121032984002,1.0361377534416603,2024-01-01 03:37:00
1.0309698084229806,1000,1.0320007782314033,1.0299388386145576,2024-01-01 03:38:00
1.032074472118298,1000,1.0331065465904161,1.0310423976461796,2024-01-01 03:39:00
1.0321289485629155,1000,1.0331610775114783,1.0310968196143526,2024-01-01 03:40:00
1.0304156232044295,1000,1.0314460388276339,1.029385207581225,2024-01-01 03:41:00
1.0305327971833362,1000,1.0315633299805194,1.0295022643861529,2024-01-01 03:42:00
1.0291869946100067,1000,1.0302161816046167,1.0281578076153968,2024-01-01 03:43:00
1.0280216183537556,1000,1.0290496399721092,1.0269935967354018,2024-01-01 03:44:00
1.0309588083588894,1000,1.0319897671672482,1.0299278495505306,2024-01-01 03:45:00
1.0326588867079693,1000,1.0336915455946771,1.0316262278212613,2024-01-01 03:46:00
1.0318181995750333,1000,1.0328500177746083,1.0307863813754583,2024-01-01 03:47:00
1.0309733489383883,1000,1.0320043222873265,1.02994237558945,2024-01-01 03:48:00
1.0323672171771283,1000,1.0333995843943053,1.0313348499599513,2024-01-01 03:49:00
1.0318777248190598,1000,1.0329096025438789,1.0308458470942408,2024-01-01 03:50:00
1.0284013851452047,1000,1.0294297865303499,1.0273729837600596,2024-01-01 03:51:00
1.0285645183764658,1000,1.029593082894842,1.0275359538580893,2024-01-01 03:52:00
1.0266741407809028,1000,1.0277008149216835,1.0256474666401219,2024-01-01 03:53:00
1.030261982904079,1000,1.031292244886983,1.029231720921175,2024-01-01 03:54:00
1.0299385018482692,1000,1.0309684403501174,1.028908563346421,2024-01-01 03:55:00
1.03149173254186,1000,1.0325232242744018,1.0304602408093182,2024-01-01 03:56:00
1.0314085304064065,1000,1.0324399389368129,1.030377121876,2024-01-01 03:57:00
1.0323305472499114,1000,1.033362877797161,1.0312982167026614,2024-01-01 03:58:00
1.0358739573063032,1000,1.0369098312636094,1.034838083348997,2024-01-01 03:59:00
1.0338633668609836,1000,1.0348972302278445,1.0328295034941226,2024-01-01 04:00:00
1.0349545909095572,1000,1.0359895455004666,1.0339196363186476,2024-01-01 04:01:00
1.036880898102231,1000,1.037917779000333,1.0358440172041288,2024-01-01 04:02:00
1.0379272528746721,1000,1.0389651801275468,1.0368893256217975,2024-01-01 04:03:00
1.0384219953865201,1000,1.0394604173819066,1.0373835733911336,2024-01-01 04:04:00
1.0399445528452076,1000,1.0409844973980527,1.0389046082923623,2024-01-01 04:05:00
1.040797165519147,1000,1.041837962684666,1.039756368353628,2024-01-01 04:06:00
1.0426969447972658,1000,1.043739641742063,1.0416542478524686,2024-01-01 04:07:00
1.0436166146477555,1000,1.0446602312624031,1.0425729980331078,2024-01-01 04:08:00
1.043957452796981,1000,1.045001410249778,1.042913495344184,2024-01-01 04:09:00
1.043745828847056,1000,1.044789574675903,1.042702083018209,2024-01-01 04:10:00
1.044054733701369,1000,1.0450987884350702,1.0430106789676676,2024-01-01 04:11:00
1.0432841763209537,1000,1.0443274604972745,1.0422408921446327,2024-01-01 04:12:00
1.0460670958474936,1000,1.047113162943341,1.0450210287516462,2024-01-01 04:13:00
1.0462841195053458,1000,1.047330403624851,1.0452378353858405,2024-01-01 04:14:00
1.0470892182733014,1000,1.0481363074915746,1.0460421290550281,2024-01-01 04:15:00
1.0476743467662657,1000,1.048722021113032,1.0466266724194995,2024-01-01 04:16:00
1.0496901859850967,1000,1.0507398761710816,1.0486404957991116,2024-01-01 04:17:00
1.047943245210813,1000,1.0489911884560237,1.0468953019656022,2024-01-01 04:18:00
1.0503335803696758,1000,1.0513839139500454,1.049283246789306,2024-01-01 04:19:00
1.0478866827159106,1000,1.0489345693986263,1.0468387960331946,2024-01-01 04:20:00
1.0495616500427523,1000,1.0506112116927948,1.0485120883927095,2024-01-01 04:21:00
1.0498677353803063,1000,1.0509176031156866,1.048817867644926,2024-01-01 04:22:00
1.0476341935783833,1000,1.0486818277719616,1.046586559384805,2024-01-01 04:23:00
1.0477456027264889,1000,1.0487933483292153,1.0466978571237624,2024-01-01 04:24:00
1.0488426439154557,1000,1.049891486559371,1.0477938012715402,2024-01-01 04:25:00
1.0499804957032433,1000,1.0510304761989464,1.04893051520754,2024-01-01 04:26:00
1.0446026882315558,1000,1.0456472909197871,1.0435580855433242,2024-01-01 04:27:00
1.0451272997613705,1000,1.046172427061132,1.0440821724616092,2024-01-01 04:28:00
1.0442647422046085,1000,1.045309006946813,1.0432204774624039,2024-01-01 04:29:00
1.043524026298079,1000,1.044567550324377,1.042480502271781,2024-01-01 04:30:00
1.0433915062979895,1000,1.0444348978042874,1.0423481147916915,2024-01-01 04:31:00
1.0444610827853937,1000,1.045505543868179,1.0434166217026084,2024-01-01 04:32:00
1.041238184398734,1000,1.0422794225831327,1.0401969462143352,2024-01-01 04:33:00
1.0400125942383798,1000,1.041052606832618,1.0389725816441413,2024-01-01 04:34:00
1.0391455146191817,1000,1.0401846601338007,1.0381063691045624,2024-01-01 04:35:00
1.0394179243338701,1000,1.040457342258204,1.0383785064095363,2024-01-01 04:36:00
1.0403267080127665,1000,1.041367034720779,1.0392863813047537,2024-01-01 04:37:00
1.043077944348258,1000,1.0441210222926063,1.0420348664039099,2024-01-01 04:38:00
1.041437265722263,1000,1.0424787029879852,1.0403958284565407,2024-01-01 04:39:00
1.039715006626145,1000,1.040754721632771,1.0386752916195188,2024-01-01 04:40:00
1.0416660536268698,1000,1.0427077196804966,1.040624387573243,2024-01-01 04:41:00
1.0416212958975963,1000,1.0426629171934938,1.0405796746016986,2024-01-01 04:42:00
1.0402631670391989,1000,1.0413034302062378,1.0392229038721597,2024-01-01 04:43:00
1.04072316711502,1000,1.0417638902821351,1.039682443947905,2024-01-01 04:44:00
1.0433845696658208,1000,1.0444279542354866,1.042341185096155,2024-01-01 04:45:00
1.044245773210242,1000,1.045290018983452,1.0432015274370317,2024-01-01 04:46:00
1.0438420518089921,1000,1.044885893860801,1.042798209757183,2024-01-01 04:47:00
1.0461553909990606,1000,1.0472015463900595,1.0451092356080616,2024-01-01 04:48:00
1.041588559601089,1000,1.0426301481606899,1.0405469710414879,2024-01-01 04:49:00
1.0414199935922188,1000,1.042461413585811,1.0403785735986266,2024-01-01 04:50:00
1.0377914257133778,1000,1.0388292171390912,1.0367536342876644,2024-01-01 04:51:00
1.0393342272684856,1000,1.0403735614957539,1.038294893041217,2024-01-01 04:52:00
1.0414072701781292,1000,1.0424486774483073,1.040365862907951,2024-01-01 04:53:00
1.0398534148478118,1000,1.0408932682626595,1.0388135614329639,2024-01-01 04:54:00
1.0408534258661177,1000,1.0418942792919836,1.0398125724402516,2024-01-01 04:55:00
1.0400768465111057,1000,1.0411169233576167,1.0390367696645946,2024-01-01 04:56:00
1.036959242404599,1000,1.0379962016470035,1.0359222831621944,2024-01-01 04:57:00
1.0379116342070043,1000,1.0389495458412112,1.0368737225727973,2024-01-01 04:58:00
1.0345806773504893,1000,1.0356152580278397,1.033546096673139,2024-01-01 04:59:00
1.0355719141704198,1000,1.0366074860845902,1.0345363422562495,2024-01-01 05:00:00
1.0371127392087593,1000,1.038149851947968,1.0360756264695505,2024-01-01 05:01:00
1.0356800945698803,1000,1.03671577466445,1.0346444144753104,2024-01-01 05:02:00
1.0351008952140905,1000,1.0361359961093046,1.0340657943188765,2024-01-01 05:03:00
1.0325313142159822,1000,1.033563845530198,1.0314987829017663,2024-01-01 05:04:00
1.026970420520726,1000,1.0279973909412465,1.0259434501002052,2024-01-01 05:05:00
1.0295724412358123,1000,1.030602013677048,1.0285428687945763,2024-01-01 05:06:00
1.033735683876537,1000,1.0347694195604134,1.0327019481926605,2024-01-01 05:07:00
1.0359015433467043,1000,1.0369374448900508,1.0348656418033575,2024-01-01 05:08:00
1.038207608056183,1000,1.0392458156642392,1.0371694004481269,2024-01-01 05:09:00
1.0382267145695774,1000,1.0392649412841468,1.0371884878550077,2024-01-01 05:10:00
1.0419455328492715,1000,1.0429874783821207,1.0409035873164223,2024-01-01 05:11:00
1.041711441823084,1000,1.042753153264907,1.0406697303812609,2024-01-01 05:12:00
1.039872401670398,1000,1.0409122740720682,1.0388325292687275,2024-01-01 05:13:00
1.039060100829887,1000,1.0400991609307169,1.038021040729057,2024-01-01 05:14:00
1.0347994958092706,1000,1.0358342953050796,1.0337646963134612,2024-01-01 05:15:00
1.0344680998517792,1000,1.035502567951631,1.0334336317519275,2024-01-01 05:16:00
1.0374752211205291,1000,1.0385126963416496,1.0364377458994085,2024-01-01 05:17:00
1.0341025591853608,1000,1.035136661744546,1.0330684566261754,2024-01-01 05:18:00
1.0357761164497892,1000,1.0368118925662388,1.0347403403333393,2024-01-01 05:19:00
1.0383918663771272,1000,1.0394302582435042,1.03735347451075,2024-01-01 05:20:00
1.035746788789356,1000,1.0367825355781453,1.0347110420005667,2024-01-01 05:21:00
1.0403063120331815,1000,1.0413466183452145,1.0392660057211482,2024-01-01 05:22:00
1.0396275818489327,1000,1.0406672094307814,1.0385879542670837,2024-01-01 05:23:00
1.042197443136969,1000,1.0432396405801059,1.041155245693832,2024-01-01 05:24:00
1.039996371968269,1000,1.041036368340237,1.0389563755963007,2024-01-01 05:25:00
1.0412549389836578,1000,1.0422961939226414,1.0402136840446743,2024-01-01 05:26:00
1.0394468880610555,1000,1.0404863349491165,1.0384074411729944,2024-01-01 05:27:00
1.0406354179956185,1000,1.041676053413614,1.0395947825776228,2024-01-01 05:28:00
1.0399498528456936,1000,1.0409898026985391,1.038909902992848,2024-01-01 05:29:00
